asset_id|filepath|filename|transcription|duration_sec|language|language_probability|avg_logprob|slate_text|model|device|compute_type|transcribed_at_utc|status|error
SONY-20221107-0100|E:\Orange Crush\Original_Footage\Sony\20221107\C0100.MP4|C0100.MP4|Film rolling. Scene 154, Take 2. Mark it. Action. You know what you are, Billy? You're nobody. You're a failure. You're nothing. And you'll never amount to anything because you're a coward. Yeah, you're a coward, and cowards don't become cops, do they? Yeah, it's okay, though, because you'll never become a cop. It's like your mother said. Yeah, I thought you could keep your shit together, but you can't. So now I gotta take care of things. I gotta get the fuck out of my way. Not happening. I know how you take care of things. You think I don't know? I know. You don't give a shit about me. This, why did I listen to you? It's done is done, Billy. You can get all sentimental and all, but I gotta get lost. Shit! Cut!|58.56|en|1.000|-0.158|Film rolling. Scene 154, Take 2. Mark it. Action. You know what you are, Billy? You're nobody. You're a failure. You're nothing.|large-v3-turbo|cuda|float16|2026-09-20T23:19:16Z|ok|
SONY-20221107-0099|E:\Orange Crush\Original_Footage\Sony\20221107\C0099.MP4|C0099.MP4|Camera rolling. Action.|6.01|en|0.998|-0.221|Camera rolling. Action.|large-v3-turbo|cuda|float16|2026-09-20T23:19:17Z|ok|
SONY-20221107-0102|E:\Orange Crush\Original_Footage\Sony\20221107\C0102.MP4|C0102.MP4|Film rolling. 154, Take 5. Mark it. Action.|14.02|en|1.000|-0.380|Film rolling. 154, Take 5. Mark it. Action.|large-v3-turbo|cuda|float16|2026-09-20T23:19:19Z|ok|
SONY-20221107-0101|E:\Orange Crush\Original_Footage\Sony\20221107\C0101.MP4|C0101.MP4|Film rolling. 154, Take 4. Action. You know what you are, Billy? You're a nobody. You're a failure. Yeah, you're nothing. You'll never amount to anything because you're a coward, and cowards don't become cops, do they? Oh, but that's okay, because you'll never become a cop. Yeah, your mother was right about that. I thought you could keep your shit together, man, but you can't. So now I'm gonna take matters in my own hand and get the fuck out of my way. Not happening. I know you take care of things. You think I don't know? I know. You don't give a shit about me. This. Why did I listen to you? What's done is done. All right? You can get as sentimental as you want. Now I gotta get lost. Motherfucker! Cut! Keep it going. Let's do a, let's do a, um, okay, go ahead. I gotta put this down. Yeah, right, you're gonna put this down and then punch. So just stab this, boom, and then. Um, uh, over the shoulder, it's gonna read better. Well, let him, let him figure it out. Okay, I know, I'm just saying. My hat stayed on somehow. It's all right. Fuck, you can knock it off here. All right, ready? Do you want to practice the punches? Yes, practice the punch. Ready, go. Oh, fuck. Don't do it. One. Close. Okay, I'm gonna do this from here. Can you? What's up? We're gonna do it now. Hold on. Two. One, uh, um. One, uh, um. Don't just remember, focus on this. He said, yeah, I know. There you go. Uh, uh, uh, uh, uh. You're following through to this point. Yeah, yeah, yeah. I didn't give him that noise. There you go for it. Ten, two. Uh, uh, uh, uh, uh, uh, uh, uh. You need, you need a, a very high shot for that to work. Can't you? Can't you come? Because the eye. Can't you come right here? Right here. Exactly. That's it. Yeah, but. All right. I'll do that. You can't go too far to the side. Yeah. All right. What? No, what's the issue for? The issue is you need to have a very long lens to compress things, right? And to compress, you need to be high looking down. Everything looks close. You have a subject here in the car? Uh, no, it's fine. I'll, I'll do what you guys are, are saying, which is, I'm using a wider lens, which gives you the depth here, but we'll see how it looks. Okay. You're getting, uh. Just do it. Just do it. Just do it. Just do it. Yeah. Go for it. Go for real. For real, right? Yeah, do it. Just do it. Actually. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah.|174.18|en|1.000|-0.222|Film rolling. 154, Take 4. Action.|large-v3-turbo|cuda|float16|2026-09-20T23:19:42Z|ok|
SONY-20221107-0103|E:\Orange Crush\Original_Footage\Sony\20221107\C0103.MP4|C0103.MP4|Film rolling. 154, Take 6. Action.|11.02|en|1.000|-0.690|Film rolling. 154, Take 6. Action.|large-v3-turbo|cuda|float16|2026-09-20T23:19:44Z|ok|
SONY-20221029-0113|E:\Orange Crush\Original_Footage\Sony\20221029\C0113.MP4|C0113.MP4|Okay, go.|5.51|en|0.980|-0.514|Okay, go.|large-v3-turbo|cuda|float16|2026-09-20T23:19:45Z|ok|
SONY-20221107-0104|E:\Orange Crush\Original_Footage\Sony\20221107\C0104.MP4|C0104.MP4||7.01|en|0.517|||large-v3-turbo|cuda|float16|2026-09-20T23:19:46Z|ok|
SONY-20221107-0107|E:\Orange Crush\Original_Footage\Sony\20221107\C0107.MP4|C0107.MP4|Well, I'm rolling. Hold up. Hold for sound. Action. Hold for sound.|8.51|en|0.999|-0.586|Well, I'm rolling. Hold up. Hold for sound. Action. Hold for sound.|large-v3-turbo|cuda|float16|2026-09-20T23:19:48Z|ok|
SONY-20221107-0106|E:\Orange Crush\Original_Footage\Sony\20221107\C0106.MP4|C0106.MP4|Camera rolling. 1-64, Take 8. Action. You know what you are, Billy? You're a nobody. You're a failure. Nothing. You'll never amount to anything. Because you're a coward. And cowards don't get to become cops. But that's okay, because you're not ever gonna become a cop. Your mother was right about that. You know, I thought you could keep your shit together, but you can't. So now I gotta take care of business. Alright? So get the fuck out of my way. Not happening! I know how you take care of things. You think I don't know? I know! You don't give a shit about me! This! Why did I listen to you?! What's done is done, Billy. Yeah, you can get as many minerals you want. But now, I gotta get lost!|56.06|en|1.000|-0.162|Camera rolling. 1-64, Take 8. Action.|large-v3-turbo|cuda|float16|2026-09-20T23:19:55Z|ok|
SONY-20221029-0114|E:\Orange Crush\Original_Footage\Sony\20221029\C0114.MP4|C0114.MP4||1.00|en|0.517|||large-v3-turbo|cuda|float16|2026-09-20T23:19:55Z|ok|
SONY-20221107-0105|E:\Orange Crush\Original_Footage\Sony\20221107\C0105.MP4|C0105.MP4|Film rolling. 156, Take 7. Mark it. Action. I thought you could keep it together, but you can't. So now I gotta take care of business. Now get the fuck out of my way. What's happening? I know how you take care of things. You think I don't know? I know! You don't care a shit about me! This! Why did I listen to you?! Done is done, Billy. You can get as sentimental as you want, but I gotta get lost! Cut. Cut. Cut.|35.54|en|1.000|-0.226|Film rolling. 156, Take 7. Mark it. Action.|large-v3-turbo|cuda|float16|2026-09-20T23:20:00Z|ok|
SONY-20221107-0108|E:\Orange Crush\Original_Footage\Sony\20221107\C0108.MP4|C0108.MP4|Film rolling. 154, Take 11. Action. You know who you are, Billy? You're a nobody. You're nothing. And you'll never amount to anything because you're a coward. You're a coward and you'll never become a cop because cops don't become cowards. Your mother was right about that. You're an asshole. I thought you could keep your shit together and you couldn't. Now I got to take care of your business. Sorry. Sorry, you said cops and you were a coward anyways. What's that? Oh yeah, fuck it. Do it again. Are we still rolling? Yeah. But hold on, there's a truck. Paddy wagon. Roll sound. I'm rolling. Roll film. I'm rolling. 154, Take 12. Action. You know what you are, Billy? You're nobody. You're a failure. Nothing. And you'll never amount to anything because you're a coward. And cowards don't become cops. Yeah. That's okay. You'll never become a cop anyway. It's like your mother said. I thought you could keep your shit together, man. And you can't. So now I gotta take care of things. Now get the fuck out of my way. Not happening. I know how you take care of things. You think I don't know? I know. Don't give a shit about me. This. Why don't I listen to you? It's done is done, Billy. Yeah, you can get all sentimental, but now I gotta get lost. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah.|113.11|en|1.000|-0.282|Film rolling. 154, Take 11. Action.|large-v3-turbo|cuda|float16|2026-09-20T23:20:14Z|ok|
SONY-20221107-0109|E:\Orange Crush\Original_Footage\Sony\20221107\C0109.MP4|C0109.MP4|You said you want it. It makes sense. Will you use it? Well, I mean, for people.|9.01|en|0.989|-0.640|You said you want it. It makes sense. Will you use it? Well, I mean, for people.|large-v3-turbo|cuda|float16|2026-09-20T23:20:15Z|ok|
SONY-20221107-0111|E:\Orange Crush\Original_Footage\Sony\20221107\C0111.MP4|C0111.MP4|Oh, I'm rolling. Billy sobbing on my body. Take 2. Action. I'm sorry. I'm sorry. Cut.|28.03|en|0.999|-0.354|Oh, I'm rolling. Billy sobbing on my body. Take 2. Action. I'm sorry. I'm sorry. Cut.|large-v3-turbo|cuda|float16|2026-09-20T23:20:19Z|ok|
SONY-20221107-0110|E:\Orange Crush\Original_Footage\Sony\20221107\C0110.MP4|C0110.MP4|Home rolling. Billy's sobbing over body. Action. I'm sorry. I'm sorry. Cut.|21.02|en|0.999|-0.382|Home rolling. Billy's sobbing over body. Action. I'm sorry. I'm sorry. Cut.|large-v3-turbo|cuda|float16|2026-09-20T23:20:22Z|ok|
SONY-20221107-0112|E:\Orange Crush\Original_Footage\Sony\20221107\C0112.MP4|C0112.MP4|Good? Yeah. A little sound. Sound rolling. A little film. Film rolling. Billy, Bobby, Action. Sorry. I mean, I'm sorry. Sorry. Cut. Sounds good.|31.54|en|0.998|-0.457|Good? Yeah. A little sound. Sound rolling. A little film. Film rolling. Billy, Bobby, Action. Sorry. I mean, I'm sorry. Sorry. Cut. Sounds good.|large-v3-turbo|cuda|float16|2026-09-20T23:20:26Z|ok|
SONY-20221119-C0137_prob3|E:\Orange Crush\Original_Footage\Sony\20221119\C0137_prob3.mp4|C0137_prob3.mp4|||||||large-v3-turbo|cuda|float16|2026-09-20T23:20:26Z|error|"direct decode failed: [Errno 1094995529] Invalid data found when processing input: 'E:\\Orange Crush\\Original_Footage\\Sony\\20221119\\C0137_prob3.mp4'; ffmpeg fallback also failed: ffmpeg exit code 3199971767:   libswresample   7.  1.101 /  7.  1.101
[in#0 @ 000002040030f140] Format mov,mp4,m4a,3gp,3g2,mj2 detected only with low score of 1, misdetection possible!
[in#0 @ 000002040030f140] moov atom not found
[in#0 @ 000002040030efc0] Error opening input: Invalid data found when processing input
Error opening input file E:\Orange Crush\Original_Footage\Sony\20221119\C0137_prob3.mp4.
Error opening input files: Invalid data found when processing input"
SONY-20221119-0134|E:\Orange Crush\Original_Footage\Sony\20221119\C0134.MP4|C0134.MP4||13.52|en|0.517|||large-v3-turbo|cuda|float16|2026-09-20T23:20:28Z|ok|
SONY-20221119-0135|E:\Orange Crush\Original_Footage\Sony\20221119\C0135.MP4|C0135.MP4|Film rolling. Mark it. Scene 24, Take 1. Action. Hi, Detective. You dropped this. Thank you. Those things have got to be your friend. How busy you are. Oh, oh no. He's with my kid. He loves him. I hope some avoid him. Hey, can I ask you a question? Sure. Did you pass the police exam the first time? I did. It's not the end of the world anymore. Yeah. If I do, I'll take it again.|50.05|en|0.999|-0.217|Film rolling. Mark it. Scene 24, Take 1. Action.|large-v3-turbo|cuda|float16|2026-09-20T23:20:34Z|ok|
SONY-20221119-0136|E:\Orange Crush\Original_Footage\Sony\20221119\C0136.MP4|C0136.MP4|Film rolling. Mark it. Scene 24, Take 2. Action. Hey, Detective. You dropped this. Those things have got to be your friend. How busy you are. Oh, oh no, these are for my kids. I love them. I thought someone would like them. Can I ask you a question? Did you pass the police exam for the first time? Yeah. If I do, I'll take it again.|50.05|en|1.000|-0.387|Film rolling. Mark it. Scene 24, Take 2. Action.|large-v3-turbo|cuda|float16|2026-09-20T23:20:40Z|ok|
SONY-20221119-0137|E:\Orange Crush\Original_Footage\Sony\20221119\C0137.MP4|C0137.MP4|Film rolling. Scene 24, Take 3. Action. Hey, Detective. Thanks, I've got to be your friend. How busy you are. Oh, no. This is me. Ask me a question. If I do, I'll take it again.|51.05|en|0.994|-0.320|Film rolling. Scene 24, Take 3. Action.|large-v3-turbo|cuda|float16|2026-09-20T23:20:46Z|ok|
SONY-20221119-0138|E:\Orange Crush\Original_Footage\Sony\20221119\C0138.MP4|C0138.MP4|Film rolling. Mark it. Scene 24, Take 4. So maybe when we're going to walk into the scene. Action. Mike, you got this. Thanks. Those things have got to be your friend. How busy you are. Oh, no. No, these are for my kid. Loves them. Loves them avoid tantrums. Can I ask you a question? Did you pass the police exam the first time? I did. It's not the end of the world. If I do, I'll take it again.|49.05|en|1.000|-0.218|Film rolling. Mark it. Scene 24, Take 4. So maybe when we're going to walk into the scene. Action.|large-v3-turbo|cuda|float16|2026-09-20T23:20:53Z|ok|
SONY-20221119-0141|E:\Orange Crush\Original_Footage\Sony\20221119\C0141.MP4|C0141.MP4|Film rolling. Scene 85, Take 1. Action.|35.03|en|1.000|-0.460|Film rolling. Scene 85, Take 1. Action.|large-v3-turbo|cuda|float16|2026-09-20T23:20:57Z|ok|
SONY-20221119-0144|E:\Orange Crush\Original_Footage\Sony\20221119\C0144.MP4|C0144.MP4|Stone rolling. Scene 86 and 87. Take 1. Action.|43.55|en|0.998|-0.413|Stone rolling. Scene 86 and 87. Take 1. Action.|large-v3-turbo|cuda|float16|2026-09-20T23:21:03Z|ok|
SONY-20221119-0143|E:\Orange Crush\Original_Footage\Sony\20221119\C0143.MP4|C0143.MP4||5.51|en|0.517|||large-v3-turbo|cuda|float16|2026-09-20T23:21:04Z|ok|
SONY-20221119-0140|E:\Orange Crush\Original_Footage\Sony\20221119\C0140.MP4|C0140.MP4|Film rolling. Mark it. Scene 24, Take 6. Action. Hey, Detective. You dropped this. Thanks. Do that again. Let's do that again. Just keep rolling. Alright. Still rolling? Yeah, let's go. Hey, Detective. You dropped this. Those things have got to be your friend. How big you are. Oh, I don't know. These are from my cute loves them. Can I ask you a question? Sure. Did you pass the police exam the first time? I did. It's not the end of the world if you don't. If I do, I'll take it again. That's the spirit.|62.06|en|1.000|-0.262|Film rolling. Mark it. Scene 24, Take 6. Action.|large-v3-turbo|cuda|float16|2026-09-20T23:21:12Z|ok|
SONY-20221119-0139|E:\Orange Crush\Original_Footage\Sony\20221119\C0139.MP4|C0139.MP4|Film rolling. Mark it. Scene 24, Take 5. Action. Detective, you dropped this. Those things have got to be your friend. How busy you are. Oh, oh no. These are for my kid. He loves them. He loves them avoid tantrums. Can I ask you a question? Sure. Did you pass the police exam the first time? I did. It's not the end of the world if you don't. Yeah. If I do, I'll take it again. That's the secret.|42.05|en|1.000|-0.199|Film rolling. Mark it. Scene 24, Take 5. Action. Detective, you dropped this. Those things have got to be your friend. How busy you are.|large-v3-turbo|cuda|float16|2026-09-20T23:21:17Z|ok|
